Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured,v_LO_control,v_LO_valve,v_LE_control,v_LE_valve,v_LO_state,v_LE_state,process_state,sensor_LO_state,c_LO_sensor,f6_state,c_RE_sensor,ext_efficiency,strip_efficiency,f1_magnitude,f2_magnitude,fault_state
4230,14.8,55.32,286.48,280.13,286.61,209.42,7.05,35.22,0,0,0.88,0.52,0.52,0.52,0.52,0,0,0,0,14.8020967149677,0,55.3165010905781,1,1,0,0,0
4260,14.94,55.13,281.95,281.73,289.36,198.43,7.04,35.17,0.02,0.04,0.91,0.51,0.51,0.52,0.52,0,0,0,0,14.9431469102318,0,55.1317930520225,1,1,0,0,0
4290,14.85,55.24,277.99,280.47,282.63,198.02,7.03,35.17,0,0,0.92,0.51,0.51,0.52,0.52,0,0,0,0,14.8517778116252,0,55.2446135252057,1,1,0,0,0
4320,14.84,55.08,276.73,281.19,276.47,205.93,6.99,35.19,0,0.01,0.9,0.5,0.5,0.52,0.52,0,0,0,0,14.8356426633768,0,55.0809630000159,1,1,0,0,0
4350,14.94,54.92,281.84,292.36,287.81,199.24,7.05,35.2,0.04,0,0.88,0.52,0.52,0.52,0.52,0,0,0,0,14.9404472589662,0,54.9155953443392,1,1,0,0,0
4380,15.04,54.91,290.42,283.65,291.26,206.54,7.01,35.17,0.05,0.02,0.9,0.52,0.52,0.51,0.51,0,0,0,0,15.0368355845036,0,54.9060375937821,1,1,0,0,0
4410,14.82,55.05,279.15,284.09,275.54,201.05,7.05,35.17,0.03,0,0.89,0.51,0.51,0.52,0.52,0,0,0,0,14.8187136834184,0,55.0467279457016,1,1,0,0,0
4440,14.9,54.9,270.81,288.18,287.51,196.63,7.01,35.19,0.03,0.04,0.89,0.5,0.5,0.51,0.51,0,0,0,0,14.8951277746322,0,54.8996767654852,1,1,0,0,0
4470,14.93,54.65,279.5,278.01,281.24,203.15,7.02,35.15,0,0.02,0.9,0.51,0.51,0.51,0.51,0,0,0,0,14.9313527469685,0,54.6459933766129,1,1,0,0,0
4500,14.99,55.15,288.05,284.85,299.95,202.73,7.05,35.13,0.01,0,0.89,0.52,0.52,0.52,0.52,0,0,0,0,14.9853406530252,0,55.1524214986525,1,1,0,0,0
4530,14.84,55.1,281.97,285.98,289.75,201.49,7.05,35.15,0.03,0,0.87,0.52,0.52,0.52,0.52,0,0,0,0,14.84109101707,0,55.0995526652524,1,1,0,0,0
4560,14.97,55.03,283.03,283.28,279.31,201.38,7,35.21,0,0.01,0.9,0.51,0.51,0.52,0.52,0,0,0,0,14.9690205347794,0,55.0318514637006,1,1,0,0,0
4590,14.94,54.63,276.26,278.75,272.62,204.41,6.99,35.19,0,0,0.88,0.5,0.5,0.51,0.51,0,0,0,0,14.9350106731179,0,54.6250517641538,1,1,0,0,0
4620,15.08,54.78,287.84,282.79,284.88,201.13,7,35.15,0,0.03,0.84,0.52,0.52,0.51,0.51,0,0,0,0,15.0843071054318,0,54.7766023330648,1,1,0,0,0
4650,14.82,55.02,285.92,291.79,289.94,199.26,7.05,35.18,0,0,0.96,0.52,0.52,0.52,0.52,0,0,0,0,14.8152472170619,0,55.0198201035718,1,1,0,0,0
4680,14.85,55.39,275.69,289.22,285.29,200.47,7.07,35.17,0.01,0,0.94,0.51,0.51,0.52,0.52,0,0,0,0,14.8495953781243,0,55.3887403194669,1,1,0,0,0
4710,14.8,55.07,279.1,284.64,290.95,193.02,7.04,35.17,0.01,0,0.88,0.51,0.51,0.52,0.52,0,0,0,0,14.7951905624648,0,55.066876862519,1,1,0,0,0
4740,14.95,54.87,278.32,290.26,281.66,199.28,7.06,35.19,0,0.01,0.9,0.52,0.52,0.52,0.52,0,0,0,0,14.9454044948754,0,54.8658972226634,1,1,0,0,0
4770,14.84,54.97,281.28,287.76,295.11,197.82,7.11,35.12,0,0.04,0.89,0.52,0.52,0.51,0.51,0,0,0,0,14.8387841325159,0,54.9744371416063,1,1,0,0,0
4800,15.01,54.92,288.91,298.57,296.74,203,6.93,35.13,0.01,0,0.91,0.52,0.52,0.51,0.51,0,0,0,0,15.0060081900161,0,54.9196868399678,1,1,0,0,0
4830,14.76,55.25,275.38,289.92,284.09,205.34,7.02,35.18,0,0.06,0.92,0.51,0.51,0.52,0.52,0,0,0,0,14.7598745495407,0,55.2493006426401,1,1,0,0,0
4860,14.95,54.95,273.89,292.41,283.95,199.87,6.99,35.18,0.04,0.02,0.88,0.51,0.51,0.52,0.52,0,0,0,0,14.9532049751783,0,54.9539233140003,1,1,0,0,0
4890,14.76,55.12,275.38,294.76,288.92,204.26,7.05,35.23,0,0,0.89,0.51,0.51,0.52,0.52,0,0,0,0,14.7623512881708,0,55.123722085952,1,1,0,0,0
4920,14.74,55.28,285.24,284.19,280.52,200.58,7.01,35.17,0.02,0,0.93,0.51,0.51,0.52,0.52,0,0,0,0,14.7407247400539,0,55.2847052631329,1,1,0,0,0
4950,14.73,55.26,290.67,289.65,293.27,200.15,7.06,35.23,0,0.02,0.85,0.53,0.53,0.52,0.52,0,0,0,0,14.7259074412762,0,55.2587573315424,1,1,0,0,0
4980,14.71,55.13,277.92,285.95,283.08,197.95,7.01,35.12,0.01,0.04,0.91,0.5,0.5,0.52,0.52,0,0,0,0,14.7064991782064,0,55.1292378919805,1,1,0,0,0
5010,14.88,55.13,282.91,284.13,289.92,197.05,7.06,35.22,0,0.05,0.91,0.52,0.52,0.52,0.52,0,0,0,0,14.8830820894826,0,55.127269478705,1,1,0,0,0
5040,14.9,54.77,280.74,284.59,288.91,194.6,7.02,35.15,0,0,0.86,0.51,0.51,0.51,0.51,0,0,0,0,14.9036347910496,0,54.7655391090885,1,1,0,0,0
5070,14.91,54.85,282.09,281.32,289.2,204.83,7.02,35.13,0,0,0.89,0.51,0.51,0.51,0.51,0,0,0,0,14.9126835178384,0,54.8528573189685,1,1,0,0,0
5100,14.62,55.41,278.92,279.15,272.3,207.32,7,35.16,0.02,0,0.92,0.5,0.5,0.52,0.52,0,0,0,0,14.6152439716587,0,55.4145875978779,1,1,0,0,0
5130,14.87,54.96,279.13,285.96,288.66,198.8,7,35.2,0.02,0,0.9,0.51,0.51,0.52,0.52,0,0,0,0,14.8678419645896,0,54.9618351178286,1,1,0,0,0
5160,14.79,55.07,275,281.57,279.56,200.26,7.05,35.18,0,0,0.91,0.5,0.5,0.52,0.52,0,0,0,0,14.785558293577,0,55.0720071244306,1,1,0,0,0
5190,14.82,55.31,282.17,289.41,286.2,200.34,7.01,35.14,0,0.1,0.91,0.51,0.51,0.52,0.52,0,0,0,0,14.8214616587878,0,55.3082582533752,1,1,0,0,0
5220,14.9,55,278.91,280.92,282.04,202.16,7.03,35.1,0,0.02,0.88,0.51,0.51,0.51,0.51,0,0,0,0,14.902634629809,0,55.0007934858056,1,1,0,0,0
5250,14.8,55.09,284.17,274.59,284.83,207.9,7,35.22,0,0.01,0.9,0.5,0.5,0.52,0.52,0,0,0,0,14.7954204788696,0,55.0879933314562,1,1,0,0,0
5280,14.88,55.32,283.42,275.53,282.91,199.17,7.06,35.18,0,0,0.93,0.51,0.51,0.52,0.52,0,0,0,0,14.8814184564028,0,55.3164130774717,1,1,0,0,0
5310,14.68,55.43,279.48,290.35,290.43,203.81,7.04,35.23,0,0,0.9,0.51,0.51,0.52,0.52,0,0,0,0,14.6828883912125,0,55.4311113871158,1,1,0,0,0
5340,14.78,54.94,278.19,287.78,293.38,194.36,7.03,35.21,0.06,0.01,0.87,0.51,0.51,0.52,0.52,0,0,0,0,14.7831939452423,0,54.9406410375448,1,1,0,0,0
5370,14.74,55.6,278.09,288.21,279.4,202.18,7.03,35.25,0.04,0.01,0.94,0.51,0.51,0.52,0.52,0,0,0,0,14.7390704017302,0,55.6009871921877,1,1,0,0,0
5400,14.91,55,284.51,285.69,288.63,201.02,6.99,35.19,0.06,0,0.87,0.51,0.51,0.52,0.52,0,0,0,0,14.9138437618111,0,54.995003747167,1,1,0,0,0
5430,15.03,54.57,282.18,286.49,289.7,205.71,7.02,35.19,0.03,0.01,0.84,0.52,0.52,0.51,0.51,0,0,0,0,15.0324029129752,0,54.5683911600997,1,1,0,0,0
5460,14.92,55.11,280.92,287.9,289.43,203.37,7.01,35.11,0,0,0.92,0.51,0.51,0.52,0.52,0,0,0,0,14.9151765641906,0,55.1088869701317,1,1,0,0,0
5490,14.8,55.06,272.2,288.12,279.43,203.88,7.02,35.15,0.01,0.03,0.88,0.5,0.5,0.52,0.52,0,0,0,0,14.7954516398509,0,55.0640178437817,1,1,0,0,0
5520,14.83,55.18,281.58,283.68,287.84,202.22,7.02,35.17,0,0,0.86,0.51,0.51,0.52,0.52,0,0,0,0,14.8320861341824,0,55.1793348981202,1,1,0,0,0
5550,14.94,54.77,280.76,286.77,277.04,197.98,6.96,35.17,0,0.02,0.87,0.51,0.51,0.51,0.51,0,0,0,0,14.9441523992529,0,54.7730948151514,1,1,0,0,0
5580,14.85,55.07,281.62,286.97,290.45,204.09,7.03,35.17,0,0,0.89,0.51,0.51,0.52,0.52,0,0,0,0,14.8520808082513,0,55.0679479019765,1,1,0,0,0
5610,14.9,54.74,289.36,285.99,292.53,201.57,7,35.2,0,0,0.88,0.52,0.52,0.52,0.52,0,0,0,0,14.9039106767172,0,54.7422238172488,1,1,0,0,0
5640,14.96,54.84,287.82,289.56,286.33,197.81,7.05,35.16,0.02,0,0.92,0.53,0.53,0.51,0.51,0,0,0,0,14.9554253926787,0,54.8432168586459,1,1,0,0,0
5670,14.87,54.81,278.8,298.18,289.71,194.96,7.05,35.14,0,0.02,0.92,0.52,0.52,0.51,0.51,0,0,0,0,14.8707089659725,0,54.8086783668592,1,1,0,0,0
5700,14.81,55.24,286.53,287.11,290.68,198.75,7.04,35.13,0,0.03,0.89,0.52,0.52,0.52,0.52,0,0,0,0,14.8146080515842,0,55.2426699157549,1,1,0,0,0
5730,14.91,55.06,280.41,281.67,281.93,199.18,7.04,35.17,0,0.01,0.9,0.51,0.51,0.52,0.52,0,0,0,0,14.9125716044,0,55.0629693322338,1,1,0,0,0
5760,14.75,55.58,285.9,287.81,295.22,201.86,7.04,35.13,0.06,0,0.96,0.52,0.52,0.52,0.52,0,0,0,0,14.7475306534144,0,55.581350274977,1,1,0,0,0
5790,14.81,54.88,288.87,287.28,284.95,206.63,6.97,35.21,0.01,0.03,0.89,0.52,0.52,0.52,0.52,0,0,0,0,14.8093155737336,0,54.8756747855056,1,1,0,0,0
5820,14.9,54.83,279.92,290.11,286.99,203.1,7.04,35.18,0.01,0,0.87,0.52,0.52,0.52,0.52,0,0,0,0,14.9042758451501,0,54.8265706988938,1,1,0,0,0
5850,14.85,54.69,279.02,286.96,285.96,198.67,7.02,35.15,0,0,0.85,0.51,0.51,0.51,0.51,0,0,0,0,14.8466730722287,0,54.6905514712589,1,1,0,0,0
5880,14.84,54.98,283.12,290.6,287.72,200.94,7.09,35.11,0,0.02,0.87,0.52,0.52,0.51,0.51,0,0,0,0,14.8375051899366,0,54.9766918957811,1,1,0,0,0
5910,15.04,54.74,277.95,281.91,275.78,204.19,6.97,35.18,0,0,0.86,0.5,0.5,0.51,0.51,0,0,0,0,15.0371902530831,0,54.7444879118729,1,1,0,0,0
5940,14.7,55.66,283.95,283.62,283.92,200.64,6.99,35.18,0.02,0.01,0.95,0.51,0.51,0.52,0.52,0,0,0,0,14.700696644711,0,55.6577429850201,1,1,0,0,0
5970,14.63,55.44,269.18,289.08,274.82,203.65,7.01,35.18,0,0,0.97,0.5,0.5,0.52,0.52,0,0,0,0,14.6349421635093,0,55.4393568171287,1,1,0,0,0
6000,14.95,54.78,283.48,286.83,284.91,204.77,7.06,35.15,0,0,0.89,0.52,0.52,0.51,0.51,0,0,0,0,14.946363894135,0,54.7817464363204,1,1,0,0,0
6030,14.8,54.91,284.27,285.19,278.42,197.35,7.06,35.24,0,0,0.92,0.52,0.52,0.52,0.52,0,0,0,0,14.8027164611105,0,54.9145802379338,1,1,0,0,0
6060,14.76,54.94,281.96,290.84,283.78,196.05,7.02,35.2,0,0.03,0.91,0.51,0.51,0.52,0.52,0,0,0,0,14.762797154572,0,54.9406029775016,1,1,0,0,0
6090,14.84,55,272.42,283.69,279.26,197.57,7.03,35.14,0,0.02,0.89,0.5,0.5,0.52,0.52,0,0,0,0,14.8399367354397,0,54.9963399045289,1,1,0,0,0
6120,14.75,55.25,287.81,282.17,284.17,201.85,7.05,35.23,0.03,0.07,0.87,0.52,0.52,0.52,0.52,0,0,0,0,14.747194412226,0,55.2518161871331,1,1,0,0,0
6150,14.91,54.97,276.39,287.18,282.54,198.67,7.03,35.18,0.02,0,0.88,0.51,0.51,0.52,0.52,0,0,0,0,14.9073553707075,0,54.9747857523623,1,1,0,0,0
6180,14.82,55.17,278.87,281.29,286.36,199.97,7.09,35.18,0.02,0.07,0.96,0.51,0.51,0.52,0.52,0,0,0,0,14.8223678271959,0,55.1684466416027,1,1,0,0,0
6210,14.95,54.89,283.49,280.47,291.09,196.38,7.07,35.14,0,0.01,0.83,0.52,0.52,0.51,0.51,0,0,0,0,14.9484873129529,0,54.8909494337381,1,1,0,0,0
6240,14.94,54.58,285.06,290.52,288.32,203.25,7,35.17,0,0.07,0.87,0.52,0.52,0.51,0.51,0,0,0,0,14.9439617251659,0,54.5820094563379,1,1,0,0,0
6270,15.04,54.83,283.02,283.88,287.35,199.34,7.03,35.19,0.01,0,0.87,0.52,0.52,0.52,0.52,0,0,0,0,15.0368253286237,0,54.8329383452825,1,1,0,0,0
6300,14.83,55.06,277.7,278.16,281.48,203.07,7.01,35.15,0,0.09,0.88,0.5,0.5,0.52,0.52,0,0,0,0,14.8287886267376,0,55.05751729999,1,1,0,0,0
6330,14.76,55.09,277.55,287.01,285.06,204.56,7,35.2,0.03,0,0.93,0.5,0.5,0.52,0.52,0,0,0,0,14.7572417216856,0,55.0907729500661,1,1,0,0,0
6360,14.88,55.01,277.29,287.1,284.77,201.55,7,35.13,0,0.03,0.84,0.51,0.51,0.52,0.52,0,0,0,0,14.8813433201726,0,55.0059403049867,1,1,0,0,0
6390,15,54.87,283.51,293.64,294.78,206.07,7,35.18,0,0.02,0.95,0.52,0.52,0.52,0.52,0,0,0,0,14.9976515963688,0,54.8698946904369,1,1,0,0,0
6420,14.75,55.38,287.7,285.59,284.51,202.84,7.02,35.23,0,0,0.93,0.52,0.52,0.52,0.52,0,0,0,0,14.7519435639335,0,55.3772123530867,1,1,0,0,0
6450,14.78,55.25,284.02,286.18,288.99,209.83,7,35.18,0.02,0,0.91,0.51,0.51,0.52,0.52,0,0,0,0,14.7810359119982,0,55.24827633977,1,1,0,0,0
6480,14.73,55.18,283.94,282.07,283.81,198.56,7.01,35.19,0,0.01,0.89,0.51,0.51,0.52,0.52,0,0,0,0,14.7279768256707,0,55.1802295202638,1,1,0,0,0
6510,14.84,55.16,279.94,288.64,287.45,204.12,7.07,35.22,0.05,0,0.86,0.52,0.52,0.52,0.52,0,0,0,0,14.8441570645546,0,55.1578985681284,1,1,0,0,0
6540,14.91,54.97,281.45,288.77,285.36,204.66,7,35.21,0,0,0.88,0.51,0.51,0.52,0.52,0,0,0,0,14.9051445833138,0,54.9749360953587,1,1,0,0,0
6570,14.77,55.37,280.63,289.59,287,211.28,7.02,35.18,0,0.03,0.9,0.51,0.51,0.52,0.52,0,0,0,0,14.7731384678794,0,55.3735359107743,1,1,0,0,0
6600,14.96,54.64,277.08,285.68,284.19,202.78,7.09,35.21,0,0.04,0.86,0.51,0.51,0.52,0.52,0,0,0,0,14.9551747395437,0,54.6354384878565,1,1,0,0,0
6630,14.9,54.84,276.59,291.4,280.82,200.62,7.01,35.22,0,0.03,0.94,0.51,0.51,0.52,0.52,0,0,0,0,14.9049639816234,0,54.8382724643466,1,1,0,0,0
6660,14.91,55.05,284.06,282.01,289.74,199.41,7.05,35.19,0,0,0.94,0.52,0.52,0.52,0.52,0,0,0,0,14.9075426970266,0,55.0504174933384,1,1,0,0,0
6690,14.86,54.81,278.82,289.79,280.59,198.05,7.07,35.24,0,0.03,0.92,0.52,0.52,0.52,0.52,0,0,0,0,14.8636591921931,0,54.8123979931545,1,1,0,0,0
6720,14.91,55.01,280.15,284.08,290.47,201.62,7.03,35.25,0,0.03,0.94,0.51,0.51,0.52,0.52,0,0,0,0,14.9096550407642,0,55.0134217442191,1,1,0,0,0
6750,14.72,55.2,283.52,287.69,290.4,202.67,7.02,35.16,0,0,0.89,0.51,0.51,0.52,0.52,0,0,0,0,14.7249975616696,0,55.1959681442838,1,1,0,0,0
6780,14.7,55.38,268.59,278.91,267.4,204.09,7,35.22,0.05,0,0.9,0.49,0.49,0.52,0.52,0,0,0,0,14.6977468453045,0,55.3761879902189,1,1,0,0,0
6810,14.83,54.96,278.5,286.08,279.05,196.3,7.04,35.14,0,0.06,0.89,0.51,0.51,0.52,0.52,0,0,0,0,14.8268097360605,0,54.9561979368434,1,1,0,0,0
6840,14.97,54.85,292.09,284.32,296.1,203.47,7.07,35.15,0,0,0.88,0.53,0.53,0.51,0.51,0,0,0,0,14.9718629131758,0,54.8504779978873,1,1,0,0,0
6870,14.95,54.54,280.17,292.16,289.75,205.57,6.99,35.19,0,0.01,0.84,0.51,0.51,0.51,0.51,0,0,0,0,14.9457213008318,0,54.5383491069256,1,1,0,0,0
6900,14.85,54.75,284.67,292.19,289.41,198.29,7.03,35.17,0,0.03,0.82,0.52,0.52,0.51,0.51,0,0,0,0,14.8542021703187,0,54.7546494518576,1,1,0,0,0
6930,14.94,55,281.03,284.34,276.45,198.16,7.06,35.23,0,0.08,0.93,0.51,0.51,0.52,0.52,0,0,0,0,14.9440013934396,0,54.9986248463397,1,1,0,0,0
6960,15.01,54.8,273.55,289.41,297.85,208.14,7.05,35.16,0,0.01,0.83,0.51,0.51,0.51,0.51,0,0,0,0,15.0088751268721,0,54.8010962555769,1,1,0,0,0
6990,14.84,55.05,276.41,285.12,284.73,198.84,7.06,35.26,0,0.02,0.88,0.51,0.51,0.52,0.52,0,0,0,0,14.8367746614276,0,55.0466097653327,1,1,0,0,0
7020,14.9,54.87,274.42,290.73,279.78,202.56,7.07,35.28,0.05,0.01,0.84,0.51,0.51,0.52,0.52,0,0,0,0,14.9037274260597,0,54.8712579691398,1,1,0,0,0
7050,14.91,54.92,286.21,290.9,292.11,198.15,7.04,35.19,0.03,0.03,0.87,0.52,0.52,0.52,0.52,0,0,0,0,14.9099828857032,0,54.919283614836,1,1,0,0,0
7080,14.93,54.71,277.51,280.9,290.3,200.44,7.03,35.21,0,0,0.81,0.51,0.51,0.52,0.52,0,0,0,0,14.9287068653181,0,54.7141624980586,1,1,0,0,0
7110,14.91,55.05,282.11,292.67,288.71,200.39,7.04,35.2,0.03,0,0.89,0.52,0.52,0.52,0.52,0,0,0,0,14.9115031214174,0,55.0461030738676,1,1,0,0,0
7140,14.94,55,272.99,283.43,274.23,192.57,7,35.21,0.05,0.03,0.94,0.5,0.5,0.52,0.52,0,0,0,0,14.9428019236541,0,55.0018950355497,1,1,0,0,0
7170,14.77,55.26,275.23,291.05,277.77,206.01,7.02,35.24,0.01,0.04,0.93,0.51,0.51,0.52,0.52,0,0,0,0,14.774426039292,0,55.2613092470008,1,1,0,0,0
7200,14.84,55.51,286.23,291.89,291.6,208.82,6.97,35.22,0.05,0,0.9,0.52,0.52,0.52,0.52,0,0,0,0,14.8411677674016,0,55.5071029087186,1,1,0,0,0
7230,14.93,54.88,278.84,282.35,287.03,205.12,7.04,35.24,0.02,0.01,0.9,0.51,0.51,0.52,0.52,0,0,0,0,14.9255413515831,0,54.8843456363893,1,1,0,0,0
7260,14.85,54.94,281.59,292.13,283.85,206.77,7,35.25,0.03,0.01,0.89,0.51,0.51,0.52,0.52,0,0,0,0,14.8468191865696,0,54.9385035549067,1,1,0,0,0
7290,14.95,54.98,282.14,287.93,293.42,204.53,7.09,35.22,0,0.08,0.89,0.52,0.52,0.52,0.52,0,0,0,0,14.9506066225672,0,54.9808837453844,1,1,0,0,0
7320,14.89,54.83,278.04,294.79,281.53,202.7,7.01,35.21,0,0,0.86,0.51,0.51,0.52,0.52,0,0,0,0,14.8919328424427,0,54.8312892862508,1,1,0,0,0
7350,14.96,54.8,281.3,286.88,291.9,203.25,7.04,35.24,0,0.03,0.86,0.52,0.52,0.52,0.52,0,0,0,0,14.9569556165927,0,54.799186305522,1,1,0,0,0
7380,14.8,55.2,279.4,289.16,275.08,198.16,6.99,35.16,0.01,0,0.9,0.51,0.51,0.52,0.52,0,0,0,0,14.7970252986155,0,55.1992532836204,1,1,0,0,0
7410,14.93,54.76,284.9,289.41,292.05,201.06,7.07,35.24,0.02,0,0.88,0.52,0.52,0.52,0.52,0,0,0,0,14.9293249716473,0,54.7562887861488,1,1,0,0,0
7440,14.9,55.03,285.11,289.79,292.6,201.52,7,35.22,0.05,0,0.89,0.52,0.52,0.52,0.52,0,0,0,0,14.9020936037109,0,55.0329286854755,1,1,0,0,0
7470,14.98,54.74,286.49,287.37,286.22,202.45,6.98,35.18,0,0,0.83,0.52,0.52,0.51,0.51,0,0,0,0,14.9828744625605,0,54.7391462536284,1,1,0,0,0
7500,14.78,55.33,274.22,295,282.09,206.17,7.07,35.2,0,0,0.91,0.51,0.51,0.52,0.52,0,0,0,0,14.7814392189716,0,55.3254017989941,1,1,0,0,0
7530,14.93,55.05,279.28,292.94,290.9,190.79,7.06,35.22,0.04,0,0.93,0.52,0.52,0.52,0.52,0,0,0,0,14.9265111741751,0,55.0450862910766,1,1,0,0,0
7560,14.87,55.18,286.73,293.94,293.34,202.74,7.05,35.15,0.02,0,0.93,0.53,0.53,0.52,0.52,0,0,0,0,14.8696676342962,0,55.1840173357029,1,1,0,0,0
7590,14.97,54.86,273.51,287.96,279.69,196.62,7.04,35.22,0,0,0.93,0.51,0.51,0.52,0.52,0,0,0,0,14.9670502459258,0,54.8581193127609,1,1,0,0,0
7620,15.04,54.82,281.79,289.23,287.81,200.46,6.98,35.17,0.06,0.02,0.89,0.51,0.51,0.52,0.52,0,0,0,0,15.0441117258876,0,54.8169564553879,1,1,0,0,0
7650,14.91,54.9,279.61,286.83,282.49,204.34,7.05,35.18,0,0.04,0.9,0.51,0.51,0.52,0.52,0,0,0,0,14.9142716255265,0,54.8989908620462,1,1,0,0,0
7680,14.89,55.07,282.03,289.54,293.6,201.27,7.05,35.1,0,0,0.84,0.52,0.52,0.51,0.51,0,0,0,0,14.890211475206,0,55.0739306086224,1,1,0,0,0
7710,14.87,54.76,279.47,286.32,279.82,203.46,7.02,35.23,0,0,0.88,0.51,0.51,0.52,0.52,0,0,0,0,14.8747126181061,0,54.7602603424826,1,1,0,0,0
7740,14.84,55.17,280.25,286.19,282.22,202.44,7,35.24,0,0.03,0.84,0.51,0.51,0.52,0.52,0,0,0,0,14.8437629923576,0,55.1650658887523,1,1,0,0,0
7770,14.82,55.21,284.18,290.61,291.5,203.32,7.04,35.22,0.02,0.03,0.97,0.52,0.52,0.52,0.52,0,0,0,0,14.818284264837,0,55.2056475647082,1,1,0,0,0
7800,14.93,54.76,281.35,289.93,288.32,200.19,7.09,35.26,0.01,0,0.86,0.52,0.52,0.52,0.52,0,0,0,0,14.9317506000034,0,54.7580057736197,1,1,0,0,0
7830,15.11,54.73,283.76,285.96,296.61,195.81,7.04,35.16,0.01,0,0.91,0.52,0.52,0.51,0.51,0,0,0,0,15.114479494093,0,54.7344108402867,1,1,0,0,0
7860,14.77,55.1,284.84,288.45,281.21,203.82,7.04,35.2,0.02,0,0.87,0.52,0.52,0.52,0.52,0,0,0,0,14.7722233506992,0,55.1001131341658,1,1,0,0,0
7890,14.96,54.79,271.06,286.58,282.16,201.41,7,35.23,0,0,0.85,0.5,0.5,0.52,0.52,0,0,0,0,14.9573755893235,0,54.7923455024857,1,1,0,0,0
7920,14.81,55.05,287,297.69,295.58,203.45,7.08,35.22,0,0.02,0.88,0.53,0.53,0.52,0.52,0,0,0,0,14.8087027754075,0,55.0482030788269,1,1,0,0,0
7950,14.88,54.99,287.74,291,282.76,200.55,6.98,35.28,0,0.01,0.94,0.52,0.52,0.52,0.52,0,0,0,0,14.8804064086814,0,54.9896524026084,1,1,0,0,0
7980,14.94,55,286.37,288.46,296.43,199.24,7,35.22,0.01,0.02,0.86,0.52,0.52,0.52,0.52,0,0,0,0,14.9375758539771,0,55.0005839910243,1,1,0,0,0
8010,15.06,54.71,284.33,295.04,292.62,209.92,7.02,35.23,0.01,0.01,0.85,0.53,0.53,0.52,0.52,0,0,0,0,15.0573782981398,0,54.7090288943926,1,1,0,0,0
8040,15.05,54.86,271.04,291.81,285.19,199.2,6.97,35.24,0,0.05,0.95,0.5,0.5,0.52,0.52,0,0,0,0,15.0480505205901,0,54.856889542925,1,1,0,0,0
8070,15.05,54.82,282.96,287.26,280.56,203.04,6.99,35.19,0,0,0.85,0.52,0.52,0.52,0.52,0,0,0,0,15.0481644006355,0,54.8227448122696,1,1,0,0,0
8100,15.09,54.54,275.3,294.84,288.75,203.03,7.04,35.21,0.05,0,0.91,0.52,0.52,0.51,0.51,0,0,0,0,15.0874345002992,0,54.5388032412267,1,1,0,0,0
8130,14.91,55.15,280.73,286.43,287.38,197.34,7.04,35.2,0,0.03,0.93,0.51,0.51,0.52,0.52,0,0,0,0,14.9102156712683,0,55.148488002764,1,1,0,0,0
8160,14.83,55.41,279.87,287.06,289.52,203.69,7.04,35.18,0,0,0.93,0.51,0.51,0.52,0.52,0,0,0,0,14.828899396868,0,55.4114960854645,1,1,0,0,0
8190,14.85,55.38,287.88,287.77,294.34,203.26,7.1,35.23,0,0.03,0.97,0.53,0.53,0.52,0.52,0,0,0,0,14.8537223360244,0,55.3756215800705,1,1,0,0,0
8220,14.66,55.54,282.34,288.93,294.03,202.93,7.06,35.24,0,0.02,0.94,0.52,0.52,0.52,0.52,0,0,0,0,14.6614858534929,0,55.5358844274606,1,1,0,0,0
8250,14.77,55.34,282.52,291.16,289.39,203.24,7.04,35.24,0.04,0.03,0.89,0.52,0.52,0.52,0.52,0,0,0,0,14.7695704160864,0,55.3366399440047,1,1,0,0,0
8280,14.73,55.33,285.79,286.65,292.54,203.01,7.03,35.22,0.03,0,0.88,0.52,0.52,0.52,0.52,0,0,0,0,14.7252450106363,0,55.3339692376641,1,1,0,0,0
8310,14.82,55.11,281.14,297.55,288.96,200.92,6.99,35.18,0,0,0.86,0.52,0.52,0.52,0.52,0,0,0,0,14.8155936430077,0,55.1077526452839,1,1,0,0,0
8340,14.85,55.33,286.93,300.1,293.11,204.14,7.04,35.23,0,0,0.89,0.53,0.53,0.52,0.52,0,0,0,0,14.852372141354,0,55.3296890204531,1,1,0,0,0
8370,14.75,55.24,279.77,293.48,287.96,204.46,7.05,35.22,0.03,0,0.94,0.52,0.52,0.52,0.52,0,0,0,0,14.7480914054094,0,55.2377685269506,1,1,0,0,0
8400,14.86,55.03,272.66,283.64,277.72,201.59,7.06,35.23,0.01,0,0.91,0.5,0.5,0.52,0.52,0,0,0,0,14.8640241286343,0,55.0256095926735,1,1,0,0,0
8430,14.86,55.27,275.89,287.6,279.12,208.11,7.06,35.25,0.06,0.02,0.94,0.51,0.51,0.52,0.52,0,0,0,0,14.8587712837713,0,55.2714745332501,1,1,0,0,0
8460,14.97,54.86,280.01,298.32,291.91,204.28,7.05,35.24,0.02,0.03,0.86,0.52,0.52,0.52,0.52,0,0,0,0,14.9681467808826,0,54.8593329022614,1,1,0,0,0
8490,14.93,54.96,279.36,288.85,287.46,203.29,7.04,35.23,0,0,0.87,0.52,0.52,0.52,0.52,0,0,0,0,14.925568233794,0,54.9615430012962,1,1,0,0,0
